variable,data,correlation_true,correlation_pred,mutual_info,unpriv_prob_pos,priv_prob_pos,unbalance,statistical_parity,equal_opportunity,average_odds,instance_num,log_inst_num,class_num,feat_num,log_feat_num,inst_missing_vals,perc_inst_missing_val,feat_missing_val,perc_feat_missing_val,missing_vals,perc_miss_vals,numeric_features,cat_features,ratio_num_cat,ratio_cat_num,dataset_ratio,log_dataset_ratio,inverse_ratio,log_inverse_ratio,class_prob_min,class_prob_max,class_prob_mean,class_prob_std,symbols,symbols_min,symbols_max,symbols_mean,symbols_std,symbols_sum,kurtosis_min,kurtosis_max,kurtosis_mean,kurtosis_std,kurtosis_var,skew_min,skew_max,skew_mean,skew_std,skew_var,class_entropy,unpriv_prob_neg,priv_prob_neg,pos_prob,neg_prob
 Japan,adult,-0.0177308562309782,-0.0152963291955943,0.0002722241634102,0.2449045616305402,0.0,1.000970559689421,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.244667097608274,0.7553329023917259,0.5,0.2553329023917259,2,0,0,0.0,0.0,0,-1.9888740515496144,3094.0,402.957261876502,852.1869062445579,1027.996765638898,-3.0540702603235665,55.62373594069352,11.944905865759454,16.17910944044033,32.08320831915204,6.6293632534374485,0.7550954383694598,1.0,0.2449045616305402,-0.2449045616305402
 Mexico,adult,-0.0676456007159441,-0.0719255412005873,0.0031065616125244,0.2489270386266094,0.0461538461538461,1.017411172405191,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.244667097608274,0.7553329023917259,0.5,0.2553329023917259,2,0,0,0.0,0.0,0,-1.9888740515496144,3094.0,402.957261876502,852.1869062445579,42.69235880363104,-3.0540702603235665,55.62373594069352,11.944905865759454,16.17910944044033,6.683170082023735,6.6293632534374485,0.7510729613733906,0.953846153846154,0.2027731924727633,-0.2027731924727632
 Nicaragua,adult,-0.0102336043786662,-0.0088284840503113,9.070751651891465e-05,0.2447462010992563,0.0,1.0003233107015843,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.244667097608274,0.7553329023917259,0.5,0.2553329023917259,2,0,0,0.0,0.0,0,-1.9888740515496144,3094.0,402.957261876502,852.1869062445579,3093.999999999999,-3.0540702603235665,55.62373594069352,11.944905865759454,16.17910944044033,55.62373594069351,6.6293632534374485,0.7552537989007437,1.0,0.2447462010992563,-0.2447462010992562
 Outlying-US(Guam-USVI-etc),adult,-0.0102336043786662,-0.0088284840503113,9.070751651891465e-05,0.2447462010992563,0.0,1.0003233107015843,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.244667097608274,0.7553329023917259,0.5,0.2553329023917259,2,0,0,0.0,0.0,0,-1.9888740515496144,3094.0,402.957261876502,852.1869062445579,3093.9999999999995,-3.0540702603235665,55.62373594069352,11.944905865759454,16.17910944044033,55.62373594069352,6.6293632534374485,0.7552537989007437,1.0,0.2447462010992563,-0.2447462010992562
 Peru,adult,-0.0177308562309782,-0.0152963291955943,0.0002722241634102,0.2449045616305402,0.0,1.000970559689421,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.244667097608274,0.7553329023917259,0.5,0.2553329023917259,2,0,0,0.0,0.0,0,-1.9888740515496144,3094.0,402.957261876502,852.1869062445579,1027.9967656388983,-3.0540702603235665,55.62373594069352,11.944905865759454,16.17910944044033,32.08320831915205,6.6293632534374485,0.7550954383694598,1.0,0.2449045616305402,-0.2449045616305402
 Poland,adult,0.0004463313620947,0.0050703913401885,9.912328022146713e-08,0.2446601941747573,0.25,0.9999717843813726,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.244667097608274,0.7553329023917259,0.5,0.2553329023917259,2,0,0,0.0,0.0,0,-1.9888740515496144,3094.0,402.957261876502,852.1869062445579,769.746604769534,-3.0540702603235665,55.62373594069352,11.944905865759454,16.17910944044033,27.771370713826663,6.6293632534374485,0.7553398058252427,0.75,-0.0053398058252427,0.0053398058252427
 Portugal,adult,0.0004463313620947,-0.0176655373649468,9.912328022146713e-08,0.2446601941747573,0.25,0.9999717843813726,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.244667097608274,0.7553329023917259,0.5,0.2553329023917259,2,0,0,0.0,0.0,0,-1.9888740515496144,3094.0,402.957261876502,852.1869062445579,769.7466047695342,-3.0540702603235665,55.62373594069352,11.944905865759454,16.17910944044033,27.77137071382668,6.6293632534374485,0.7553398058252427,0.75,-0.0053398058252427,0.0053398058252427
 Puerto-Rico,adult,-0.0191626513151561,-0.0135653798678012,0.0002211482083824,0.245136186770428,0.1,1.0019172547790016,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.244667097608274,0.7553329023917259,0.5,0.2553329023917259,2,0,0,0.0,0.0,0,-1.9888740515496144,3094.0,402.957261876502,852.1869062445579,304.8976823671831,-3.0540702603235665,55.62373594069352,11.944905865759454,16.17910944044033,17.512869356503913,6.6293632534374485,0.754863813229572,0.9,0.145136186770428,-0.145136186770428
 Scotland,adult,-0.0102336043786662,-0.0088284840503113,9.070751651891465e-05,0.2447462010992563,0.0,1.0003233107015843,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.244667097608274,0.7553329023917259,0.5,0.2553329023917259,2,0,0,0.0,0.0,0,-1.9888740515496144,3094.0,402.957261876502,852.1869062445579,3093.9999999999995,-3.0540702603235665,55.62373594069352,11.944905865759454,16.17910944044033,55.62373594069352,6.6293632534374485,0.7552537989007437,1.0,0.2447462010992563,-0.2447462010992562
 Thailand,adult,-0.0102336043786662,-0.0088284840503113,9.070751651891465e-05,0.2447462010992563,0.0,1.0003233107015843,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.244667097608274,0.7553329023917259,0.5,0.2553329023917259,2,0,0,0.0,0.0,0,-1.9888740515496144,3094.0,402.957261876502,852.1869062445579,3094.0,-3.0540702603235665,55.62373594069352,11.944905865759454,16.17910944044033,55.62373594069352,6.6293632534374485,0.7552537989007437,1.0,0.2447462010992563,-0.2447462010992562
 United-States,adult,0.0683219120812852,0.0302451369053179,0.0025862838612954,0.1462450592885375,0.2534318901795142,0.5977307971449606,0.0,0.0,0.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.244667097608274,0.7553329023917259,0.5,0.2553329023917259,2,0,0,0.0,0.0,0,-1.9888740515496144,3094.0,402.957261876502,852.1869062445579,7.332084288282513,-3.0540702603235665,55.62373594069352,11.944905865759454,16.17910944044033,-3.0540702603235665,6.6293632534374485,0.8537549407114625,0.7465681098204858,-0.1071868308909766,0.1071868308909766
Not known,adult,-0.0287820795892065,-0.0018579167811915,0.0004594371155209,0.2463005590266359,0.1509433962264151,1.0066762610679152,0.0,0.0,0.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.244667097608274,0.7553329023917259,0.5,0.2553329023917259,2,0,0,0.0,0.0,0,-1.9888740515496144,3094.0,402.957261876502,852.1869062445579,53.48311685526132,-3.0540702603235665,55.62373594069352,11.944905865759454,16.17910944044033,7.446377986343404,6.6293632534374485,0.7536994409733642,0.8490566037735849,0.0953571628002208,-0.0953571628002207
age between 10 and 20,adult,-0.1275654513497535,-0.1100501358993169,0.0138071299797242,0.256958587915818,0.0,1.050237610319077,1.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.244667097608274,0.7553329023917259,0.5,0.2553329023917259,2,0,0,0.0,0.0,0,-1.9888740515496144,3094.0,402.957261876502,852.1869062445579,15.983399611151771,-3.0540702603235665,55.62373594069352,11.944905865759454,16.17910944044033,4.239465551115632,6.6293632534374485,0.743041412084182,1.0,0.256958587915818,-0.256958587915818
age between 20 and 30,adult,-0.2504656298735691,-0.2566391500568823,0.0388064045411709,0.3059477963200684,0.0554821664464993,1.2504656298735692,1.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.244667097608274,0.7553329023917259,0.5,0.2553329023917259,2,0,0,0.0,0.0,0,-1.9888740515496144,3094.0,402.957261876502,852.1869062445579,-0.5879052160662841,-3.0540702603235665,55.62373594069352,11.944905865759454,16.17910944044033,1.1884760120530635,6.6293632534374485,0.6940522036799316,0.9445178335535008,0.2504656298735691,-0.2504656298735691
age between 30 and 40,adult,0.0498134819998622,0.023142632772053,0.0012162873010831,0.2320104666375926,0.2808988764044944,0.9482699917790116,0.0,0.0,0.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.244667097608274,0.7553329023917259,0.5,0.2553329023917259,2,0,0,0.0,0.0,0,-1.9888740515496144,3094.0,402.957261876502,852.1869062445579,-0.7873374854670905,-3.0540702603235665,55.62373594069352,11.944905865759454,16.17910944044033,1.1014408188122533,6.6293632534374485,0.7679895333624074,0.7191011235955056,-0.0488884097669018,0.0488884097669017
age between 40 and 50,adult,0.1751047745381314,0.1636702653422505,0.0143094125283824,0.2045643153526971,0.3859649122807017,0.8360924593147223,0.0,0.0,0.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.244667097608274,0.7553329023917259,0.5,0.2553329023917259,2,0,0,0.0,0.0,0,-1.9888740515496144,3094.0,402.957261876502,852.1869062445579,-0.1911609313311331,-3.0540702603235665,55.62373594069352,11.944905865759454,16.17910944044033,1.3449769720993046,6.6293632534374485,0.795435684647303,0.6140350877192984,-0.1814005969280046,0.1814005969280046
age between 50 and 60,adult,0.1160313927206407,0.1724141628034418,0.0062373960113148,0.2246811702925731,0.3691588785046729,0.9183137924507546,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.244667097608274,0.7553329023917259,0.5,0.2553329023917259,2,0,0,0.0,0.0,0,-1.9888740515496144,3094.0,402.957261876502,852.1869062445579,2.395319868402414,-3.0540702603235665,55.62373594069352,11.944905865759454,16.17910944044033,2.096132610683654,6.6293632534374485,0.7753188297074269,0.6308411214953271,-0.1444777082120998,0.1444777082120998
age between 60 and 70,adult,0.0196783703840147,0.0110473828293573,0.0001888480729295,0.2423611111111111,0.2757009345794392,0.9905750036694556,0.0,0.0,0.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.244667097608274,0.7553329023917259,0.5,0.2553329023917259,2,0,0,0.0,0.0,0,-1.9888740515496144,3094.0,402.957261876502,852.1869062445579,9.549613581895803,-3.0540702603235665,55.62373594069352,11.944905865759454,16.17910944044033,3.3975639817153054,6.6293632534374485,0.7576388888888889,0.7242990654205608,-0.0333398234683281,0.033339823468328
age>70,adult,-0.03309959555506,-0.0468917324432208,0.0006122806695085,0.2467018469656992,0.1451612903225806,1.0083163996193836,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.244667097608274,0.7553329023917259,0.5,0.2553329023917259,2,0,0,0.0,0.0,0,-1.9888740515496144,3094.0,402.957261876502,852.1869062445579,44.99829871607764,-3.0540702603235665,55.62373594069352,11.944905865759454,16.17910944044033,6.85340876274088,6.6293632534374485,0.7532981530343008,0.8548387096774194,0.1015405566431185,-0.1015405566431185
hour<10,adult,-0.0462302733324024,-0.0497545847400481,0.0013566974614674,0.2469701932525385,0.073170731707317,1.0094131808762934,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.244667097608274,0.7553329023917259,0.5,0.2553329023917259,2,0,0,0.0,0.0,0,-1.9888740515496144,3094.0,402.957261876502,852.1869062445579,70.59281122370082,-3.0540702603235665,55.62373594069352,11.944905865759454,16.17910944044033,8.517463211710252,6.6293632534374485,0.7530298067474614,0.926829268292683,0.1737994615452215,-0.1737994615452215
hours between 10 and 20,adult,-0.0953533278900859,-0.0873595367484472,0.0063616550833442,0.2526845637583892,0.0350877192982456,1.0327688775012631,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.244667097608274,0.7553329023917259,0.5,0.2553329023917259,2,0,0,0.0,0.0,0,-1.9888740515496144,3094.0,402.957261876502,852.1869062445579,22.2164307210847,-3.0540702603235665,55.62373594069352,11.944905865759454,16.17910944044033,4.919559955882099,6.6293632534374485,0.7473154362416108,0.9649122807017544,0.2175968444601436,-0.2175968444601436
hours between 20 and 30,adult,-0.1131065694984184,-0.1100282639805088,0.0080976603025813,0.2580869565217391,0.0684931506849315,1.0548494629831715,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.244667097608274,0.7553329023917259,0.5,0.2553329023917259,2,0,0,0.0,0.0,0,-1.9888740515496144,3094.0,402.957261876502,852.1869062445579,9.220860861171731,-3.0540702603235665,55.62373594069352,11.944905865759454,16.17910944044033,3.348865598827216,6.6293632534374485,0.7419130434782609,0.9315068493150684,0.1895938058368075,-0.1895938058368075
hours between 30 and 40,adult,-0.1173782823081949,-0.1053452467313787,0.0080878384559122,0.2626593806921676,0.1031518624641833,1.073537812234566,0.0,0.0,0.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.244667097608274,0.7553329023917259,0.5,0.2553329023917259,2,0,0,0.0,0.0,0,-1.9888740515496144,3094.0,402.957261876502,852.1869062445579,4.000870985311087,-3.0540702603235665,55.62373594069352,11.944905865759454,16.17910944044033,2.4491396836633443,6.6293632534374485,0.7373406193078325,0.8968481375358167,0.1595075182279843,-0.1595075182279842
hour between 40 and 50,adult,-0.0076454322196115,-0.0363115786336826,2.920654088825469e-05,0.2483564645726808,0.2417391304347826,1.015079129970772,0.0,0.0,0.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.244667097608274,0.7553329023917259,0.5,0.2553329023917259,2,0,0,0.0,0.0,0,-1.9888740515496144,3094.0,402.957261876502,852.1869062445579,-1.947540234985628,-3.0540702603235665,55.62373594069352,11.944905865759454,16.17910944044033,-0.2317738066320475,6.6293632534374485,0.7516435354273192,0.7582608695652174,0.0066173341378981,-0.0066173341378982
hour>70,adult,0.229271594855374,0.2502803857097861,0.024071208702084,0.1940359477124183,0.436532507739938,0.7930610597387349,1.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.244667097608274,0.7553329023917259,0.5,0.2553329023917259,2,0,0,0.0,0.0,0,-1.9888740515496144,3094.0,402.957261876502,852.1869062445579,0.0553906562866988,-3.0540702603235665,55.62373594069352,11.944905865759454,16.17910944044033,1.433651027640869,6.6293632534374485,0.8059640522875817,0.563467492260062,-0.2424965600275197,0.2424965600275197
race,adult,0.112357210427418,0.1073446030615777,0.0075121746732456,0.0969899665551839,0.2604651162790697,0.3964160588133938,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.244667097608274,0.7553329023917259,0.5,0.2553329023917259,2,0,0,0.0,0.0,0,-1.987687816562532,3093.9999999999995,469.1807921191447,903.5491367764706,5.46556997677402,-3.022971869507752,55.62373594069352,13.4749624994038,17.003768303180493,-2.7316730005169023,6.6293632534374485,0.903010033444816,0.7395348837209303,-0.1634751497238858,0.1634751497238857
sex,adult,0.2238905948657047,0.217964858456787,0.0280747825516434,0.1026694045174538,0.3099056603773585,0.4196289796261586,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.244667097608274,0.7553329023917259,0.5,0.2553329023917259,2,0,0,0.0,0.0,0,-1.987687816562532,3093.9999999999995,469.1807921191447,903.5491367764706,-1.3642397076497237,-3.022971869507752,55.62373594069352,13.4749624994038,17.003768303180493,-0.7978988482242165,6.6293632534374485,0.8973305954825462,0.6900943396226416,-0.2072362558599047,0.2072362558599046
 10th,adult,-0.0721593733048812,-0.0771062468749638,0.0035747519163817,0.2494211048627191,0.0422535211267605,1.0194305131377188,1.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.244667097608274,0.7553329023917259,0.5,0.2553329023917259,2,0,0,0.0,0.0,0,-1.987687816562532,3093.9999999999995,469.1807921191447,903.5491367764706,38.66534613420119,-3.022971869507752,55.62373594069352,13.4749624994038,17.003768303180493,6.374978649951743,6.6293632534374485,0.7505788951372809,0.9577464788732396,0.2071675837359586,-0.2071675837359585
 11th,adult,-0.083863735800807,-0.0848811424358448,0.004819955667991,0.2510836945648549,0.0421052631578947,1.0262258269268971,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.244667097608274,0.7553329023917259,0.5,0.2553329023917259,2,0,0,0.0,0.0,0,-1.987687816562532,3093.9999999999995,469.1807921191447,903.5491367764706,27.646694593728625,-3.022971869507752,55.62373594069352,13.4749624994038,17.003768303180493,5.443236522645886,6.6293632534374485,0.7489163054351451,0.9578947368421054,0.2089784314069602,-0.2089784314069602
 12th,adult,-0.059380028854393,-0.0583052940439441,0.0025864690480807,0.247625286603341,0.024390243902439,1.0120906694197318,1.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.244667097608274,0.7553329023917259,0.5,0.2553329023917259,2,0,0,0.0,0.0,0,-1.987687816562532,3093.9999999999995,469.1807921191447,903.5491367764706,70.5928112237008,-3.022971869507752,55.62373594069352,13.4749624994038,17.003768303180493,8.517463211710252,6.6293632534374485,0.752374713396659,0.975609756097561,0.223235042700902,-0.223235042700902
 1st-4th,adult,-0.0271691563696636,-0.0339209591042004,0.0004713368669653,0.2454545454545454,0.0714285714285714,1.0032184460189744,1.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.244667097608274,0.7553329023917259,0.5,0.2553329023917259,2,0,0,0.0,0.0,0,-1.987687816562532,3093.9999999999995,469.1807921191447,903.5491367764706,216.35596384512044,-3.022971869507752,55.62373594069352,13.4749624994038,17.003768303180493,14.77213962341363,6.6293632534374485,0.7545454545454546,0.9285714285714286,0.174025974025974,-0.1740259740259739
